Customer ID,Churn,ChurnProbability,RiskSegment,RetentionPriority,RecommendedAction,RecencyDays,PurchaseFrequency,MonetaryValue,AverageOrderValue,CustomerTenureDays,UniqueProducts,IsRepeatCustomer,PurchaseActivityRate
15490,1,0.7621043,Critical,High Priority,Targeted re-engagement campaign with personalised offer,249.98541666666668,1,210.85,210.85,249.98541666666668,22,0,0.003984295236277
14663,1,0.6120441,High,Medium Priority,Automated re-engagement reminder or promotional campaign,249.97847222222225,2,490.6,245.3,249.98472222222225,60,0,0.0079686125206824
16348,0,0.25032902,Medium,Monitor,Continue monitoring and regular customer engagement,10.797222222222222,4,887.84,221.96,249.95347222222225,116,1,0.0159392096255115
17097,0,0.42654952,Medium,Monitor,Continue monitoring and regular customer engagement,143.97083333333333,3,476.58,158.86,249.9451388888889,97,1,0.0119548041985715
17657,1,0.83018243,Critical,High Priority,Targeted re-engagement campaign with personalised offer,249.9152777777778,1,126.0,126.0,249.9152777777778,7,0,0.0039854089749196
13306,1,0.8414896,Critical,High Priority,Targeted re-engagement campaign with personalised offer,249.91319444444449,1,53.65,53.65,249.91319444444449,4,0,0.0039854420657874
15782,0,0.65074813,High,Medium Priority,Automated re-engagement reminder or promotional campaign,249.8798611111111,1,1399.36,1399.36,249.8798611111111,18,0,0.0039859715944163
14350,1,0.42051128,Medium,Monitor,Continue monitoring and regular customer engagement,93.94166666666666,3,972.03,324.01,249.8736111111111,55,1,0.0119582126900995
16760,1,0.7101163,Critical,High Priority,Targeted re-engagement campaign with personalised offer,249.87152777777777,1,228.0,228.0,249.87152777777777,17,0,0.0039861039985605
15857,0,0.64967394,High,Medium Priority,Automated re-engagement reminder or promotional campaign,249.83819444444444,1,273.48,273.48,249.83819444444444,10,0,0.003986633703112
15128,0,0.32075685,Medium,Monitor,Continue monitoring and regular customer engagement,39.0125,2,796.38,398.19,249.8361111111111,47,1,0.0079733336286419
13055,0,0.24947117,Medium,Monitor,Continue monitoring and regular customer engagement,33.16111111111111,2,1451.56,725.78,249.18958333333333,99,1,0.0079939379304027
13033,1,0.6458901,High,Medium Priority,Automated re-engagement reminder or promotional campaign,176.93541666666667,2,220.55,110.275,249.1340277777778,12,1,0.0079957134092
13022,1,0.84434915,Critical,High Priority,Targeted re-engagement campaign with personalised offer,249.08333333333331,1,65.3,65.3,249.08333333333331,5,0,0.003998667110963
15934,1,0.68731254,High,High Priority,Targeted re-engagement campaign with personalised offer,237.10902777777775,2,2190.66,1095.33,249.02916666666667,29,1,0.0079990667755428
17429,0,0.1656213,Low,Monitor,Continue monitoring and regular customer engagement,4.966666666666667,4,1208.68,302.17,249.01388888888889,70,1,0.015999111160491
16437,1,0.6651947,High,Medium Priority,Automated re-engagement reminder or promotional campaign,200.8270833333333,2,301.25,150.625,249.01111111111112,17,1,0.0079996444602462
13818,1,0.84078366,Critical,High Priority,Targeted re-engagement campaign with personalised offer,249.01041666666663,1,61.28,61.28,249.01041666666663,5,0,0.0039998333402774
14810,0,0.098928966,Low,Monitor,Continue monitoring and regular customer engagement,18.035416666666663,10,1544.85,154.485,248.98472222222225,100,1,0.0400024445938362
17045,0,0.4664119,Medium,Monitor,Continue monitoring and regular customer engagement,67.02916666666667,3,528.19,176.0633333333333,248.9152777777778,29,1,0.012004068045282
15973,1,0.67375124,High,Medium Priority,Automated re-engagement reminder or promotional campaign,186.04722222222225,3,680.62,226.87333333333336,248.90972222222223,8,1,0.0120043348987134
17008,1,0.85392344,Critical,High Priority,Targeted re-engagement campaign with personalised offer,248.89652777777775,1,81.36,81.36,248.89652777777775,1,0,0.0040016562410553
16149,0,0.7431136,Critical,High Priority,Targeted re-engagement campaign with personalised offer,248.87222222222223,1,141.70000000000002,141.70000000000002,248.87222222222223,12,0,0.004002045489917
14339,1,0.33768123,Medium,Monitor,Continue monitoring and regular customer engagement,62.07222222222222,2,620.27,310.135,248.16666666666663,21,1,0.0080267558528428
13423,1,0.70715564,High,Medium Priority,Automated re-engagement reminder or promotional campaign,248.15833333333333,1,217.03,217.03,248.15833333333333,12,0,0.0040135121575972
17525,1,0.56675965,High,Medium Priority,Automated re-engagement reminder or promotional campaign,179.03125,3,1161.9,387.3,248.1513888888889,19,1,0.0120408720713087
12511,1,0.44001094,Medium,Monitor,Continue monitoring and regular customer engagement,248.09097222222223,1,3084.02,3084.02,248.09097222222223,190,0,0.0040145975226587
17249,1,0.8423711,Critical,High Priority,Targeted re-engagement campaign with personalised offer,248.0534722222222,1,68.03,68.03,248.0534722222222,27,0,0.0040152020009089
14490,1,0.53409207,High,Medium Priority,Automated re-engagement reminder or promotional campaign,225.90694444444443,2,1273.47,636.735,248.05138888888888,72,1,0.0080304711767428
14118,1,0.7432096,Critical,High Priority,Targeted re-engagement campaign with personalised offer,248.03541666666663,1,458.45,458.45,248.03541666666663,15,0,0.0040154931109196
12903,1,0.64930874,High,Medium Priority,Automated re-engagement reminder or promotional campaign,248.0076388888889,1,833.53,833.53,248.0076388888889,41,0,0.0040159410549096
13569,0,0.39904472,Medium,Monitor,Continue monitoring and regular customer engagement,187.0145833333333,3,497.74,165.91333333333333,247.98958333333331,103,1,0.0120486968162992
17354,0,0.5245451,High,Medium Priority,Automated re-engagement reminder or promotional campaign,247.9638888888889,3,1740.9,580.3,247.9777777777778,73,0,0.012049268118529
14266,1,0.856796,Critical,High Priority,Targeted re-engagement campaign with personalised offer,247.97083333333333,1,40.56,40.56,247.97083333333333,1,0,0.0040165347346576
12393,0,0.17152826,Low,Monitor,Continue monitoring and regular customer engagement,65.12847222222223,5,1877.95,375.59,247.95902777777775,53,1,0.0200836259870962
16980,1,0.27943808,Medium,Monitor,Continue monitoring and regular customer engagement,74.84305555555555,3,1422.8300000000002,474.2766666666666,247.94791666666663,91,1,0.0120507134189715
16411,0,0.40357685,Medium,Monitor,Continue monitoring and regular customer engagement,188.975,3,673.24,224.41333333333333,247.90347222222223,119,1,0.0120528652060007
15314,1,0.28313896,Medium,Monitor,Continue monitoring and regular customer engagement,18.92430555555556,3,820.4499999999999,273.4833333333333,247.88125,49,1,0.01205394138771
13776,1,0.7883392,Critical,High Priority,Targeted re-engagement campaign with personalised offer,247.86041666666668,2,623.98,311.99,247.86319444444445,1,0,0.0080365439512449
16350,0,0.36289123,Medium,Monitor,Continue monitoring and regular customer engagement,153.12916666666666,6,1514.12,252.35333333333327,247.8451388888889,59,1,0.0241113811858669
15931,1,0.71677333,Critical,High Priority,Targeted re-engagement campaign with personalised offer,247.8361111111111,1,239.9,239.9,247.8361111111111,14,0,0.0040187093245219
14358,1,0.61999655,High,Medium Priority,Automated re-engagement reminder or promotional campaign,208.8743055555556,2,400.06,200.03,247.8083333333333,21,1,0.0080383159728036
16111,1,0.5977364,High,Medium Priority,Automated re-engagement reminder or promotional campaign,247.70763888888888,1,549.33,549.33,247.70763888888888,72,0,0.004020785225848
15598,0,0.6716387,High,Medium Priority,Automated re-engagement reminder or promotional campaign,247.14583333333331,1,307.34,307.34,247.14583333333331,22,0,0.0040298883385106
17196,1,0.5899532,High,Medium Priority,Automated re-engagement reminder or promotional campaign,247.0548611111111,1,327.75,327.75,247.0548611111111,84,0,0.0040313662692224
17864,0,0.42536354,Medium,Monitor,Continue monitoring and regular customer engagement,95.04583333333332,3,522.57,174.18999999999997,247.04236111111112,57,1,0.0120947082851551
15281,0,0.025156656,Low,Monitor,Continue monitoring and regular customer engagement,17.115972222222222,13,8138.83,626.0638461538462,247.025,414,1,0.0524140711621812
12811,1,0.40226525,Medium,Monitor,Continue monitoring and regular customer engagement,80.13055555555556,5,1033.9,206.78000000000003,247.02083333333331,47,1,0.0201595968080638
14904,0,0.5352868,High,Medium Priority,Automated re-engagement reminder or promotional campaign,227.88194444444449,2,605.05,302.525,247.0013888888889,62,1,0.0080644709651043
14846,1,0.66864663,High,Medium Priority,Automated re-engagement reminder or promotional campaign,246.8215277777778,1,437.4,437.4,246.8215277777778,12,0,0.0040351619529062
15708,0,0.075145505,Low,Monitor,Continue monitoring and regular customer engagement,42.05138888888889,7,2609.11,372.73,245.0534722222222,98,1,0.0284491006640945
14127,0,0.16975465,Low,Monitor,Continue monitoring and regular customer engagement,76.01736111111111,5,1642.6,328.52000000000004,245.03958333333333,88,1,0.0203219332932539
16579,1,0.65596104,High,Medium Priority,Automated re-engagement reminder or promotional campaign,245.0361111111111,1,295.05,295.05,245.0361111111111,14,0,0.0040644440179287
17152,1,0.35812917,Medium,Monitor,Continue monitoring and regular customer engagement,14.021527777777775,4,2016.5,504.125,245.00694444444449,9,1,0.0162597035991531
15177,1,0.7408222,Critical,High Priority,Targeted re-engagement campaign with personalised offer,245.0013888888889,1,948.93,948.93,245.0013888888889,26,0,0.0040650176997645
15645,0,0.73115796,Critical,High Priority,Targeted re-engagement campaign with personalised offer,233.75972222222225,2,443.16,221.58,244.9993055555556,16,1,0.0081301042516493
13083,0,0.77109253,Critical,High Priority,Targeted re-engagement campaign with personalised offer,244.96666666666667,1,91.68,91.68,244.96666666666667,4,0,0.0040655915435695
14390,0,0.046510104,Low,Monitor,Continue monitoring and regular customer engagement,30.824305555555554,7,2541.59,363.0842857142857,244.93055555555557,150,1,0.0284633195911221
15038,0,0.1719378,Low,Monitor,Continue monitoring and regular customer engagement,7.066666666666666,7,958.49,136.92714285714283,244.92708333333331,176,1,0.0284637214621542
14571,1,0.8093251,Critical,High Priority,Targeted re-engagement campaign with personalised offer,244.9055555555556,1,160.0,160.0,244.9055555555556,30,0,0.004066601902266
17111,0,0.7051365,High,Medium Priority,Automated re-engagement reminder or promotional campaign,244.89513888888888,1,227.97,227.97,244.89513888888888,19,0,0.004066774172595
16122,0,0.5012199,Medium,Monitor,Continue monitoring and regular customer engagement,152.10486111111112,4,461.04,115.26,244.89166666666668,20,1,0.0162673263971261
13362,0,0.09055543,Low,Monitor,Continue monitoring and regular customer engagement,65.18680555555555,5,3884.86,776.972,244.89097222222225,161,1,0.0203342154240672
15277,0,0.6913916,High,Medium Priority,Automated re-engagement reminder or promotional campaign,244.86666666666667,1,220.44,220.44,244.86666666666667,14,0,0.0040672451193058
13747,1,0.76787364,Critical,High Priority,Targeted re-engagement campaign with personalised offer,193.0923611111111,2,169.79999999999998,84.89999999999999,244.14930555555557,4,1,0.008158293556931
12356,0,0.13262284,Low,Monitor,Continue monitoring and regular customer engagement,65.01180555555555,5,6313.38,1262.676,244.1305555555556,104,1,0.0203972939590014
14756,0,0.4804474,Medium,Monitor,Continue monitoring and regular customer engagement,202.14444444444445,2,1914.8,957.4,244.04166666666663,68,1,0.0081618772317633
15948,0,0.6319996,High,Medium Priority,Automated re-engagement reminder or promotional campaign,244.0236111111111,1,553.85,553.85,244.0236111111111,35,0,0.0040812393363451
14412,0,0.6037756,High,Medium Priority,Automated re-engagement reminder or promotional campaign,244.01180555555555,1,656.16,656.16,244.01180555555555,41,0,0.0040814359852274
17264,1,0.5910431,High,Medium Priority,Automated re-engagement reminder or promotional campaign,243.9986111111111,1,268.28,268.28,243.9986111111111,70,0,0.0040816557916994
12797,1,0.56922835,High,Medium Priority,Automated re-engagement reminder or promotional campaign,185.07986111111111,2,552.08,276.04,243.99791666666667,27,1,0.008163334722234
16527,0,0.6514244,High,Medium Priority,Automated re-engagement reminder or promotional campaign,243.97569444444449,1,1004.88,1004.88,243.97569444444449,58,0,0.0040820376171105
14319,1,0.6241861,High,Medium Priority,Automated re-engagement reminder or promotional campaign,243.96666666666667,1,494.85,494.85,243.96666666666667,26,0,0.0040821880527962
15834,0,0.11624792,Low,Monitor,Continue monitoring and regular customer engagement,96.78819444444444,5,2812.01,562.402,243.94791666666663,245,1,0.0204125026578779
17004,0,0.5905652,High,Medium Priority,Automated re-engagement reminder or promotional campaign,211.98125,2,1012.22,506.11,243.8798611111111,21,1,0.0081672702317179
17273,1,0.77517325,Critical,High Priority,Targeted re-engagement campaign with personalised offer,243.8701388888889,1,141.12,141.12,243.8701388888889,12,0,0.0040837972508103
15024,0,0.18788208,Low,Monitor,Continue monitoring and regular customer engagement,116.03333333333332,9,2603.55,289.28333333333336,243.8583333333333,124,1,0.0367559473164755
13546,0,0.32591107,Medium,Monitor,Continue monitoring and regular customer engagement,20.025,3,647.41,215.8033333333333,243.81041666666667,58,1,0.0122543805155349
17710,1,0.6812773,High,Medium Priority,Automated re-engagement reminder or promotional campaign,243.20902777777775,1,293.5,293.5,243.20902777777775,20,0,0.0040948527132664
13912,1,0.831837,Critical,High Priority,Targeted re-engagement campaign with personalised offer,243.17152777777775,1,124.95,124.95,243.17152777777775,7,0,0.0040954816030397
12655,1,0.73883677,Critical,High Priority,Targeted re-engagement campaign with personalised offer,243.14791666666667,1,261.35,261.35,243.14791666666667,16,0,0.0040958776697869
13368,1,0.29427272,Medium,Monitor,Continue monitoring and regular customer engagement,76.11875,4,1121.5,280.375,243.08819444444444,45,1,0.0163875193108137
17094,1,0.61648434,High,Medium Priority,Automated re-engagement reminder or promotional campaign,141.98680555555555,2,402.2000000000001,201.1,243.0847222222222,18,1,0.0081938762155672
14981,1,0.55137384,High,Medium Priority,Automated re-engagement reminder or promotional campaign,65.96180555555556,2,372.92,186.46,243.07361111111112,20,1,0.0081942492303665
14746,1,0.6355238,High,Medium Priority,Automated re-engagement reminder or promotional campaign,225.9208333333333,4,593.5,148.375,243.07222222222225,7,1,0.0163885917192087
17708,1,0.28925627,Medium,Monitor,Continue monitoring and regular customer engagement,7.109722222222223,4,884.1800000000001,221.045,243.02569444444444,57,1,0.0163917164916035
15208,0,0.70115954,High,Medium Priority,Automated re-engagement reminder or promotional campaign,172.9909722222222,2,165.8,82.9,243.02291666666667,8,1,0.0081959515414365
17104,1,0.7112757,Critical,High Priority,Targeted re-engagement campaign with personalised offer,243.02013888888888,1,474.03,474.03,243.02013888888888,19,0,0.0040980224195976
14240,0,0.39488864,Medium,Monitor,Continue monitoring and regular customer engagement,45.04861111111112,2,584.0,292.0,243.0013888888889,26,1,0.0081966746546296
13968,1,0.75854754,Critical,High Priority,Targeted re-engagement campaign with personalised offer,242.9777777777778,1,123.66,123.66,242.9777777777778,8,0,0.0040987339466253
12553,0,0.04954433,Low,Monitor,Continue monitoring and regular customer engagement,24.01458333333333,7,2651.09,378.7271428571429,242.96875,91,1,0.028692199308313
14263,1,0.67636985,High,Medium Priority,Automated re-engagement reminder or promotional campaign,242.9451388888889,1,322.93,322.93,242.9451388888889,16,0,0.0040992823409179
16263,1,0.69711965,High,Medium Priority,Automated re-engagement reminder or promotional campaign,242.9152777777778,1,348.16,348.16,242.9152777777778,19,0,0.0040997841919154
12467,1,0.7940837,Critical,High Priority,Targeted re-engagement campaign with personalised offer,242.88125,1,132.8,132.8,242.88125,9,0,0.0041003562184464
17944,1,0.8353791,Critical,High Priority,Targeted re-engagement campaign with personalised offer,242.85069444444449,1,74.99,74.99,242.85069444444449,24,0,0.0041008700109641
12629,1,0.5531725,High,Medium Priority,Automated re-engagement reminder or promotional campaign,205.1472222222222,2,1558.22,779.11,242.84027777777777,40,1,0.0082020903938712
16643,1,0.44671103,Medium,Monitor,Continue monitoring and regular customer engagement,65.18472222222222,2,923.11,461.555,242.12708333333333,48,1,0.0082261505899692
18239,1,0.109226435,Low,Monitor,Continue monitoring and regular customer engagement,38.00833333333333,6,1712.26,285.37666666666667,242.11041666666668,85,1,0.0246801436247247
13792,0,0.53051114,High,Medium Priority,Automated re-engagement reminder or promotional campaign,106.94930555555555,2,263.0,131.5,242.07291666666663,14,1,0.0082279837154488
16990,1,0.54964155,High,Medium Priority,Automated re-engagement reminder or promotional campaign,38.18055555555556,2,344.0,172.0,242.04722222222225,1,1,0.0082288535606935
16418,0,0.35447332,Medium,Monitor,Continue monitoring and regular customer engagement,45.83055555555556,3,543.53,181.17666666666665,242.01319444444445,71,1,0.0123450087015165
16238,1,0.836205,Critical,High Priority,Targeted re-engagement campaign with personalised offer,242.00972222222225,1,63.66,63.66,242.00972222222225,6,0,0.0041150616973486
15134,0,0.3060166,Medium,Monitor,Continue monitoring and regular customer engagement,32.980555555555554,4,447.75,111.9375,242.00416666666663,20,1,0.0164606231031703
15356,0,0.068205394,Low,Monitor,Continue monitoring and regular customer engagement,37.98333333333333,8,1683.2,210.4,241.98472222222225,232,1,0.0329238806737963
17814,1,0.44701475,Medium,Monitor,Continue monitoring and regular customer engagement,194.9368055555556,2,1609.37,804.685,241.94930555555555,112,1,0.0082321700629132
17580,1,0.31796342,Medium,Monitor,Continue monitoring and regular customer engagement,72.00625,5,541.02,108.204,241.93194444444444,78,1,0.0205818959356472
13832,0,0.6272805,High,Medium Priority,Automated re-engagement reminder or promotional campaign,241.92291666666668,1,557.6899999999999,557.6899999999999,241.92291666666668,51,0,0.0041165321646955
16120,0,0.5811058,High,Medium Priority,Automated re-engagement reminder or promotional campaign,241.89444444444445,2,1658.37,829.1850000000001,241.9048611111111,60,0,0.0082336763078823
17817,0,0.3791095,Medium,Monitor,Continue monitoring and regular customer engagement,96.79722222222222,5,670.17,134.03400000000002,241.9048611111111,97,1,0.0205841907697057
12900,1,0.6962884,High,Medium Priority,Automated re-engagement reminder or promotional campaign,241.89791666666667,1,340.33,340.33,241.89791666666667,13,0,0.0041169558542254
15242,1,0.6410836,High,Medium Priority,Automated re-engagement reminder or promotional campaign,241.88680555555555,1,302.04,302.04,241.88680555555555,4,0,0.0041171441886795
15304,0,0.38655794,Medium,Monitor,Continue monitoring and regular customer engagement,38.13958333333333,6,483.6,80.60000000000001,241.1013888888889,5,1,0.024783005283599
14696,0,0.08034779,Low,Monitor,Continue monitoring and regular customer engagement,6.970833333333333,5,1565.72,313.144,241.04652777777775,88,1,0.020657185401108
13194,0,0.64308107,High,Medium Priority,Automated re-engagement reminder or promotional campaign,241.0388888888889,1,412.08,412.08,241.0388888888889,7,0,0.0041315674707921
14929,0,0.65759087,High,Medium Priority,Automated re-engagement reminder or promotional campaign,241.01944444444445,1,612.8100000000001,612.8100000000001,241.01944444444445,23,0,0.0041318994112043
12798,0,0.73337704,Critical,High Priority,Targeted re-engagement campaign with personalised offer,241.01597222222225,1,1533.89,1533.89,241.01597222222225,25,0,0.0041319586918907
18090,1,0.63489085,High,Medium Priority,Automated re-engagement reminder or promotional campaign,241.0125,1,321.9,321.9,241.0125,47,0,0.0041320179742781
17717,1,0.68959725,High,Medium Priority,Automated re-engagement reminder or promotional campaign,240.99722222222223,1,376.92,376.92,240.99722222222223,26,0,0.004132278836993
13395,1,0.2494845,Medium,Monitor,Continue monitoring and regular customer engagement,4.906944444444444,3,1180.23,393.41,240.99305555555557,77,1,0.0123970499612592
16935,1,0.5590638,High,Medium Priority,Automated re-engagement reminder or promotional campaign,201.1486111111111,3,530.86,176.95333333333335,240.98680555555555,55,1,0.0123973701504616
17629,0,0.09055309,Low,Monitor,Continue monitoring and regular customer engagement,34.015277777777776,5,1247.59,249.518,240.96875,78,1,0.0206638253906754
17796,0,0.39428452,Medium,Monitor,Continue monitoring and regular customer engagement,133.00555555555556,6,1160.49,193.415,240.9673611111111,147,1,0.0247967328008541
15735,1,0.67926127,High,Medium Priority,Automated re-engagement reminder or promotional campaign,240.96666666666667,1,327.68,327.68,240.96666666666667,19,0,0.0041328006612481
17751,1,0.7326493,Critical,High Priority,Targeted re-engagement campaign with personalised offer,240.95347222222225,1,157.86,157.86,240.95347222222225,31,0,0.0041330260351938
16991,1,0.603382,High,Medium Priority,Automated re-engagement reminder or promotional campaign,240.94583333333333,1,1041.21,1041.21,240.94583333333333,74,0,0.0041331565260819
14975,0,0.7092689,Critical,High Priority,Targeted re-engagement campaign with personalised offer,240.94375,1,192.45,192.45,240.94375,15,0,0.004133192115936
15160,1,0.57551223,High,Medium Priority,Automated re-engagement reminder or promotional campaign,176.94097222222223,4,589.27,147.3175,240.89166666666668,17,1,0.0165363282461156
17823,1,0.55853283,High,Medium Priority,Automated re-engagement reminder or promotional campaign,240.8513888888889,2,449.25,224.625,240.8583333333333,88,0,0.0082693036557213
14956,1,0.6996812,High,Medium Priority,Automated re-engagement reminder or promotional campaign,240.84027777777777,1,1325.0,1325.0,240.84027777777777,4,0,0.00413496051687
15114,0,0.03831672,Low,Monitor,Continue monitoring and regular customer engagement,2.129166666666667,6,1666.81,277.8016666666667,240.8375,79,1,0.0248100480694681
15626,0,0.48004678,Medium,Monitor,Continue monitoring and regular customer engagement,149.11111111111111,2,673.6,336.8,240.81527777777777,50,1,0.0082707760170469
12454,0,0.5805287,High,High Priority,Targeted re-engagement campaign with personalised offer,215.11180555555555,4,13151.44,3287.86,240.8034722222222,9,1,0.0165423596412375
13829,1,0.86492825,Critical,High Priority,Targeted re-engagement campaign with personalised offer,240.77152777777775,1,102.0,102.0,240.77152777777775,1,0,0.0041361363316491
12694,0,0.15838662,Low,Monitor,Continue monitoring and regular customer engagement,2.793055555555556,2,1413.18,706.5899999999999,240.71597222222223,62,1,0.0082741739472693
14088,0,0.103178665,Low,Monitor,Continue monitoring and regular customer engagement,9.790972222222225,6,28899.83,4816.638333333333,240.7111111111111,240,1,0.0248230210535993
17510,0,0.68255055,High,Medium Priority,Automated re-engagement reminder or promotional campaign,240.10416666666663,1,206.08,206.08,240.10416666666663,15,0,0.0041475848958783
18018,0,0.5743321,High,Medium Priority,Automated re-engagement reminder or promotional campaign,18.977777777777774,3,213.3,71.10000000000001,240.07291666666663,16,1,0.0124443676273603
17202,1,0.8252169,Critical,High Priority,Targeted re-engagement campaign with personalised offer,240.05902777777777,1,160.65,160.65,240.05902777777777,8,0,0.0041483615412315
17390,1,0.827531,Critical,High Priority,Targeted re-engagement campaign with personalised offer,240.05625,1,149.3,149.3,240.05625,12,0,0.004148409344292
12691,0,0.57668185,High,Medium Priority,Automated re-engagement reminder or promotional campaign,137.86875,4,540.8,135.2,240.03472222222223,17,1,0.0165951194214756
15957,0,0.53088695,High,Medium Priority,Automated re-engagement reminder or promotional campaign,240.01944444444445,2,492.36,246.18,240.0270833333333,88,0,0.0082978226859014
12445,0,0.5944588,High,Medium Priority,Automated re-engagement reminder or promotional campaign,240.01527777777775,1,301.58000000000004,301.58000000000004,240.01527777777775,20,0,0.0041491145674259
17687,1,0.69899434,High,Medium Priority,Automated re-engagement reminder or promotional campaign,240.01388888888889,1,432.68,432.68,240.01388888888889,26,0,0.0041491384774966
15202,1,0.83920527,Critical,Immediate Action,Personalised retention outreach with high-value incentive,239.98958333333331,3,6001.49,2000.496666666667,240.0076388888889,1,0,0.0124477382286753
13692,0,0.09180315,Low,Monitor,Continue monitoring and regular customer engagement,33.110416666666666,4,2497.66,624.415,239.9736111111111,69,1,0.0165993279577639
15686,1,0.8467164,Critical,High Priority,Targeted re-engagement campaign with personalised offer,239.95833333333331,1,90.0,90.0,239.95833333333331,1,0,0.0041500951063461
17938,1,0.80376613,Critical,High Priority,Targeted re-engagement campaign with personalised offer,239.9326388888889,1,144.29,144.29,239.9326388888889,29,0,0.0041505376963939
17316,1,0.76138294,Critical,High Priority,Targeted re-engagement campaign with personalised offer,239.92708333333331,1,124.45,124.45,239.92708333333331,35,0,0.0041506334039517
14868,0,0.14762744,Low,Monitor,Continue monitoring and regular customer engagement,52.96805555555556,5,1669.75,333.95,239.9152777777778,80,1,0.020754183985841
16810,1,0.38254774,Medium,Monitor,Continue monitoring and regular customer engagement,11.8875,2,842.0400000000001,421.02,239.8875,34,1,0.0083026308961652
15688,1,0.75144345,Critical,High Priority,Targeted re-engagement campaign with personalised offer,238.0305555555556,1,190.57,190.57,238.0305555555556,26,0,0.0041835655599586
16381,1,0.6370894,High,Medium Priority,Automated re-engagement reminder or promotional campaign,215.1208333333333,2,247.85,123.925,237.98888888888888,60,1,0.008368589892603
16676,0,0.08717976,Low,Monitor,Continue monitoring and regular customer engagement,32.90277777777778,5,1868.28,373.656,237.98819444444445,90,1,0.0209215355244767
15772,1,0.69709957,High,Medium Priority,Automated re-engagement reminder or promotional campaign,237.9701388888889,1,280.88,280.88,237.9701388888889,16,0,0.0041846232531377
15799,0,0.22660656,Low,Monitor,Continue monitoring and regular customer engagement,4.8902777777777775,3,1018.44,339.48,237.9333333333333,91,1,0.0125558035714285
14712,0,0.7172203,Critical,High Priority,Targeted re-engagement campaign with personalised offer,237.91736111111112,1,411.0,411.0,237.91736111111112,7,0,0.0041855476527506
17703,0,0.666193,High,Medium Priority,Automated re-engagement reminder or promotional campaign,237.85694444444445,1,296.1,296.1,237.85694444444445,23,0,0.0041866063485233
12376,1,0.59863365,High,Medium Priority,Automated re-engagement reminder or promotional campaign,209.02430555555557,2,503.15,251.575,237.17222222222225,11,1,0.0083972848778894
13516,0,0.5275184,High,Medium Priority,Automated re-engagement reminder or promotional campaign,58.07222222222222,2,441.85,220.925,237.1652777777778,22,1,0.008397529726672
14741,0,0.48110586,Medium,Monitor,Continue monitoring and regular customer engagement,181.0458333333333,3,808.05,269.35,237.13680555555555,26,1,0.0125978006339726
16069,1,0.7179027,Critical,High Priority,Targeted re-engagement campaign with personalised offer,237.09583333333333,1,457.7,457.7,237.09583333333333,25,0,0.0041999895000262
12699,1,0.6178764,High,Medium Priority,Automated re-engagement reminder or promotional campaign,237.0298611111111,1,638.11,638.11,237.0298611111111,41,0,0.0042011535667502
16996,0,0.20112418,Low,Monitor,Continue monitoring and regular customer engagement,64.99583333333334,7,1367.5300000000002,195.3614285714286,237.01805555555555,30,1,0.0294095335904722
13387,1,0.62128586,High,Medium Priority,Automated re-engagement reminder or promotional campaign,236.9465277777778,1,186.94,186.94,236.9465277777778,71,0,0.0042026248894622
16141,0,0.68587565,High,Medium Priority,Automated re-engagement reminder or promotional campaign,236.9430555555556,1,335.54,335.54,236.9430555555556,20,0,0.0042026862169403
13079,0,0.73583895,Critical,High Priority,Targeted re-engagement campaign with personalised offer,236.94097222222223,1,199.08,199.08,236.94097222222223,11,0,0.0042027230142863
17026,1,0.6164371,High,Medium Priority,Automated re-engagement reminder or promotional campaign,4.9319444444444445,3,175.82999999999998,58.60999999999999,236.89444444444445,4,1,0.0126106349688237
13088,1,0.7696307,Critical,High Priority,Targeted re-engagement campaign with personalised offer,236.88541666666663,1,236.11,236.11,236.88541666666663,19,0,0.0042037045146034
15710,1,0.5903973,High,Medium Priority,Automated re-engagement reminder or promotional campaign,236.82291666666663,1,898.87,898.87,236.82291666666663,110,0,0.0042048092505803
17655,0,0.07740322,Low,Monitor,Continue monitoring and regular customer engagement,29.85833333333333,6,1940.14,323.3566666666667,236.10416666666663,57,1,0.0253053334504876
17219,0,0.7989876,Critical,High Priority,Targeted re-engagement campaign with personalised offer,236.05625,1,144.9,144.9,236.05625,24,0,0.0042184080782514
14524,0,0.09133998,Low,Monitor,Continue monitoring and regular customer engagement,55.99791666666667,8,1819.76,227.47,236.0458333333333,193,1,0.0337487476050693
15011,1,0.61387664,High,Medium Priority,Automated re-engagement reminder or promotional campaign,215.06944444444449,2,416.6,208.3,236.03125,17,1,0.0084377059986816
14585,0,0.49342164,Medium,Monitor,Continue monitoring and regular customer engagement,202.00416666666663,4,986.22,246.555,236.02291666666667,64,1,0.01687600530891
14332,0,0.5571682,High,Medium Priority,Automated re-engagement reminder or promotional campaign,200.89305555555555,2,1077.2,538.6,235.9923611111111,31,1,0.0084390905707814
17967,1,0.61753255,High,Medium Priority,Automated re-engagement reminder or promotional campaign,191.06319444444443,2,223.42,111.71,235.97986111111112,59,1,0.0084395357083202
17397,0,0.63286597,High,Medium Priority,Automated re-engagement reminder or promotional campaign,235.97916666666663,1,516.87,516.87,235.97916666666663,44,0,0.0042197802197802
13134,0,0.056957006,Low,Monitor,Continue monitoring and regular customer engagement,3.0506944444444444,5,1567.39,313.47799999999995,235.97847222222225,61,1,0.0210989629273638
