Customer ID,Churn,ChurnProbability,RiskSegment,RecencyDays,PurchaseFrequency,MonetaryValue,UniqueProducts,IsRepeatCustomer,HighValueCustomer,RetentionPriority
15108,0,0.27140763,Medium,5.867361111111111,3,623.45,24,1,0,Monitor
14622,1,0.27093425,Medium,4.005555555555556,1,320.58000000000004,21,0,0,Monitor
16584,0,0.27042872,Medium,73.98333333333333,4,2832.03,52,1,1,Monitor
12585,1,0.2699645,Medium,53.96597222222222,2,2040.1,77,1,1,Monitor
15574,0,0.26956302,Medium,178.0013888888889,5,989.34,186,1,0,Monitor
14443,0,0.26925063,Medium,129.90347222222223,3,1271.17,72,1,0,Monitor
14256,1,0.2682242,Medium,79.98125,5,2460.79,100,1,1,Monitor
13572,1,0.26741362,Medium,25.035416666666663,1,1384.25,32,0,0,Monitor
18236,0,0.26738366,Medium,5.942361111111111,8,1217.61,59,1,0,Monitor
13627,0,0.26738343,Medium,24.12708333333333,4,1213.35,76,1,0,Monitor
15607,1,0.26695147,Medium,156.00416666666666,9,1708.97,95,1,0,Monitor
15730,0,0.2668409,Medium,26.00486111111111,3,1073.13,65,1,0,Monitor
12815,0,0.2664816,Medium,17.969444444444445,1,615.36,31,0,0,Monitor
17432,0,0.26600823,Medium,204.82569444444445,7,1363.23,174,1,0,Monitor
17980,0,0.26595592,Medium,23.93125,3,764.02,40,1,0,Monitor
17406,1,0.26592982,Medium,152.9048611111111,13,4186.95,155,1,1,Monitor
17874,1,0.26588285,Medium,4.997222222222222,6,683.46,37,1,0,Monitor
17582,1,0.26541805,Medium,55.980555555555554,5,1446.95,92,1,0,Monitor
13285,0,0.26467437,Medium,45.99097222222223,4,1828.74,112,1,0,Monitor
14665,0,0.2646655,Medium,116.09444444444443,5,1645.61,78,1,0,Monitor
18093,0,0.26456484,Medium,117.08194444444445,6,3463.71,36,1,1,Monitor
14346,0,0.26441026,Medium,116.95694444444445,4,1556.61,88,1,0,Monitor
15965,0,0.26329705,Medium,186.98055555555555,10,2119.26,144,1,1,Monitor
15030,0,0.26262927,Medium,87.8861111111111,7,1614.39,21,1,0,Monitor
15912,0,0.26246125,Medium,52.81944444444444,8,951.57,77,1,0,Monitor
12562,0,0.26233727,Medium,18.004166666666666,3,1630.14,43,1,0,Monitor
13339,1,0.26185235,Medium,20.179861111111112,1,860.12,54,0,0,Monitor
12700,0,0.2617106,Medium,34.861111111111114,1,1092.43,62,0,0,Monitor
13731,1,0.26159373,Medium,38.92847222222223,2,610.59,36,1,0,Monitor
12620,0,0.26150882,Medium,24.02777777777778,1,561.66,33,0,0,Monitor
15349,0,0.26148024,Medium,6.877777777777778,1,356.21,58,0,0,Monitor
14440,0,0.26138562,Medium,136.09722222222223,10,4810.06,55,1,1,Monitor
12557,0,0.2610835,Medium,75.83958333333334,6,10959.8,15,1,1,Monitor
15535,0,0.26101354,Medium,55.92638888888889,5,919.36,75,1,0,Monitor
17345,0,0.26083785,Medium,16.014583333333334,8,1192.32,128,1,0,Monitor
18142,0,0.26053634,Medium,35.013194444444444,1,282.48,9,0,0,Monitor
15550,0,0.26051983,Medium,121.00069444444443,9,1773.3200000000002,141,1,0,Monitor
12679,0,0.2603756,Medium,25.022222222222226,2,906.38,43,1,0,Monitor
14489,1,0.26029366,Medium,26.915972222222223,4,1574.93,65,1,0,Monitor
16121,0,0.26004124,Medium,35.040277777777774,4,881.32,159,1,0,Monitor
17516,0,0.2599748,Medium,36.97569444444444,4,634.63,115,1,0,Monitor
18171,0,0.25972748,Medium,58.05138888888889,6,1670.59,58,1,0,Monitor
13851,0,0.2596586,Medium,107.81388888888888,6,2201.32,56,1,1,Monitor
12701,0,0.25941336,Medium,61.99166666666667,5,1985.78,92,1,1,Monitor
13815,0,0.25935194,Medium,138.0236111111111,5,4460.39,151,1,1,Monitor
15400,0,0.25866282,Medium,3.982638888888889,5,1044.9,15,1,0,Monitor
14201,0,0.25864664,Medium,5.927083333333333,7,857.2,32,1,0,Monitor
14915,0,0.25856283,Medium,97.13263888888888,10,1646.05,63,1,0,Monitor
17320,0,0.25803766,Medium,55.94513888888889,5,2154.33,67,1,1,Monitor
13549,0,0.2580106,Medium,12.134027777777778,4,600.15,34,1,0,Monitor
13821,0,0.2572542,Medium,81.05555555555556,5,1263.59,151,1,0,Monitor
17672,0,0.2572469,Medium,128.97291666666666,6,3778.3,128,1,1,Monitor
13425,0,0.2571229,Medium,114.17777777777778,3,2167.79,96,1,1,Monitor
14105,1,0.25688946,Medium,58.78611111111111,5,5988.83,200,1,1,Monitor
15483,0,0.25678155,Medium,86.01666666666667,7,703.51,191,1,0,Monitor
15804,0,0.25677955,Medium,18.10972222222222,1,525.36,34,0,0,Monitor
15508,1,0.25663286,Medium,8.879861111111111,6,1000.27,78,1,0,Monitor
14289,0,0.25628024,Medium,18.91875,3,594.22,30,1,0,Monitor
12755,1,0.25590792,Medium,100.00555555555556,11,5236.259999999999,34,1,1,Monitor
14315,0,0.25576591,Medium,10.922222222222222,4,1572.89,52,1,0,Monitor
17714,1,0.2556163,Medium,140.09583333333333,5,1410.18,69,1,0,Monitor
14147,0,0.25543573,Medium,105.04722222222222,8,2289.6,23,1,1,Monitor
15938,0,0.25448528,Medium,20.90763888888889,8,665.53,24,1,0,Monitor
17323,0,0.2541904,Medium,34.894444444444446,7,935.59,121,1,0,Monitor
14984,0,0.25375298,Medium,0.0736111111111111,5,1160.37,27,1,0,Monitor
16400,0,0.2533806,Medium,214.94375,8,2755.92,187,1,1,Monitor
14375,1,0.25332034,Medium,4.9625,3,1106.82,176,1,0,Monitor
17615,0,0.25289285,Medium,23.18055555555556,5,664.5,44,1,0,Monitor
13929,0,0.25277627,Medium,145.90208333333334,10,3064.3,38,1,1,Monitor
16984,0,0.25267762,Medium,223.85,7,5891.01,476,1,1,Monitor
16681,0,0.2523493,Medium,24.83194444444445,4,1027.34,17,1,0,Monitor
13373,0,0.25232103,Medium,95.92708333333331,4,5262.64,222,1,1,Monitor
16279,0,0.25223425,Medium,205.04305555555555,6,4195.5,165,1,1,Monitor
12669,0,0.25197753,Medium,68.12847222222223,2,2272.6,70,1,1,Monitor
14548,0,0.2516731,Medium,137.175,8,2214.89,66,1,1,Monitor
17886,0,0.25163206,Medium,30.102777777777774,5,1080.98,91,1,0,Monitor
16226,1,0.25134808,Medium,22.922916666666666,5,672.1700000000001,23,1,0,Monitor
16529,1,0.25122735,Medium,9.810416666666669,4,1986.8,87,1,1,Monitor
16116,1,0.25059316,Medium,31.034027777777776,1,612.78,34,0,0,Monitor
13479,1,0.25052932,Medium,20.08680555555556,4,851.37,45,1,0,Monitor
16348,0,0.25032902,Medium,10.797222222222222,4,887.84,116,1,0,Monitor
14467,0,0.25031093,Medium,132.01041666666666,9,1738.68,120,1,0,Monitor
15571,0,0.24992801,Medium,205.93402777777777,10,3241.92,410,1,1,Monitor
13958,1,0.24989186,Medium,199.11041666666668,8,4709.2300000000005,172,1,1,Monitor
15026,0,0.24976276,Medium,59.93402777777778,4,810.67,83,1,0,Monitor
13395,1,0.2494845,Medium,4.906944444444444,3,1180.23,77,1,0,Monitor
13055,0,0.24947117,Medium,33.16111111111111,2,1451.56,99,1,0,Monitor
14477,0,0.24917749,Medium,3.970138888888889,5,1183.0,5,1,0,Monitor
15990,0,0.24894187,Medium,106.88541666666669,6,1607.01,95,1,0,Monitor
13988,0,0.24802165,Medium,20.12986111111111,4,1965.92,110,1,1,Monitor
14640,0,0.24775197,Medium,47.01319444444445,5,1937.73,105,1,0,Monitor
15104,1,0.24771246,Medium,16.014583333333334,2,993.54,66,1,0,Monitor
13743,0,0.24740784,Medium,36.92916666666667,2,353.16,7,1,0,Monitor
16788,0,0.24732982,Medium,73.98958333333333,4,1629.01,292,1,0,Monitor
16125,1,0.24718621,Medium,186.8763888888889,14,4292.35,168,1,1,Monitor
16833,0,0.24704862,Medium,79.16458333333334,5,1973.8,74,1,1,Monitor
13591,0,0.24672997,Medium,23.95277777777778,6,1753.04,71,1,0,Monitor
13544,0,0.24600422,Medium,60.02847222222222,5,627.15,186,1,0,Monitor
15299,0,0.24598365,Medium,83.03055555555555,7,4084.53,6,1,1,Monitor
13885,1,0.24592893,Medium,8.904861111111112,2,506.8,28,1,0,Monitor
15569,0,0.24577527,Medium,151.975,6,2496.24,108,1,1,Monitor
15561,0,0.24554822,Medium,35.05,5,1399.55,49,1,0,Monitor
16692,1,0.24540912,Medium,75.91944444444445,4,1914.7,3,1,0,Monitor
14561,0,0.24529873,Medium,3.975,1,222.07,16,0,0,Monitor
14145,0,0.24525002,Medium,36.99236111111111,4,4986.45,11,1,1,Monitor
13173,0,0.2451199,Medium,186.93055555555557,10,2212.11,147,1,1,Monitor
16560,0,0.24506132,Medium,177.92638888888888,7,2539.15,111,1,1,Monitor
14639,0,0.2450098,Medium,110.97847222222222,5,3229.6,133,1,1,Monitor
18220,1,0.2449835,Medium,46.15763888888889,6,1921.76,17,1,0,Monitor
14129,0,0.24466592,Medium,80.17083333333333,5,1826.38,37,1,0,Monitor
12872,1,0.24448629,Medium,146.08194444444445,12,3283.96,217,1,1,Monitor
16072,1,0.24344172,Medium,107.92916666666666,4,4180.09,414,1,1,Monitor
14081,1,0.24304917,Medium,121.85625,10,4867.57,465,1,1,Monitor
13211,0,0.24295415,Medium,180.85625,8,1634.05,75,1,0,Monitor
16859,0,0.24275453,Medium,80.96597222222222,6,1444.44,57,1,0,Monitor
13309,0,0.24195358,Medium,26.004166666666663,3,796.22,59,1,0,Monitor
17324,0,0.24144076,Medium,151.06180555555557,10,1886.82,85,1,0,Monitor
17889,1,0.24134718,Medium,31.85,7,746.42,97,1,0,Monitor
13320,0,0.24123509,Medium,33.09722222222222,4,1188.01,62,1,0,Monitor
12820,0,0.2412252,Medium,146.01111111111112,8,1917.64,91,1,0,Monitor
13982,0,0.24095197,Medium,145.9875,7,2986.28,96,1,1,Monitor
16057,0,0.24027303,Medium,30.98611111111111,6,2651.27,128,1,1,Monitor
15416,0,0.23972334,Medium,59.08055555555556,5,2862.93,123,1,1,Monitor
13711,1,0.23967882,Medium,38.09652777777778,9,1792.26,80,1,0,Monitor
16374,0,0.23963211,Medium,81.96111111111111,4,1410.87,227,1,0,Monitor
18062,0,0.23921031,Medium,40.13611111111111,5,1398.07,43,1,0,Monitor
17375,1,0.23697022,Medium,18.87847222222222,4,660.55,77,1,0,Monitor
16546,1,0.23675504,Medium,110.0625,5,5307.07,75,1,1,Monitor
17609,0,0.23664548,Medium,121.78888888888888,8,1313.37,231,1,0,Monitor
16040,0,0.23600604,Low,88.11944444444444,5,1525.78,69,1,0,Monitor
13038,0,0.235839,Low,3.0965277777777778,2,591.76,22,1,0,Monitor
17047,0,0.23561499,Low,24.832638888888887,5,1937.76,98,1,0,Monitor
12449,0,0.23480153,Low,6.884027777777778,3,1627.53,57,1,0,Monitor
14083,0,0.23469459,Low,18.89444444444445,7,553.23,96,1,0,Monitor
15497,0,0.23459299,Low,139.1173611111111,8,8365.789999999999,65,1,1,Monitor
17913,0,0.233487,Low,175.05208333333334,13,3238.69,213,1,1,Monitor
16625,1,0.23346198,Low,94.0,5,1654.03,82,1,0,Monitor
17588,0,0.23330821,Low,52.09652777777778,5,2096.55,30,1,1,Monitor
13340,0,0.2331629,Low,96.04930555555556,6,15042.11,116,1,1,Monitor
17048,0,0.23215161,Low,102.03263888888888,6,1906.73,83,1,0,Monitor
12457,0,0.23130776,Low,53.11111111111112,4,1699.93,37,1,0,Monitor
13946,0,0.23096627,Low,21.03263888888889,5,1800.63,48,1,0,Monitor
13280,0,0.23002757,Low,135.84791666666666,6,2177.83,157,1,1,Monitor
14407,0,0.22997725,Low,25.01527777777778,2,1002.68,33,1,0,Monitor
15889,0,0.22978348,Low,188.9013888888889,7,1279.6,237,1,0,Monitor
16768,0,0.22964609,Low,91.10069444444444,7,1403.73,88,1,0,Monitor
14842,0,0.22949977,Low,11.175,2,1688.48,77,1,0,Monitor
15065,0,0.22899182,Low,47.05277777777778,3,1575.13,79,1,0,Monitor
12826,0,0.22848238,Low,136.03055555555557,8,2023.13,82,1,1,Monitor
13963,1,0.22841512,Low,127.92152777777778,17,2860.57,129,1,1,Monitor
17770,1,0.22839268,Low,18.011111111111113,5,1143.27,33,1,0,Monitor
14114,1,0.22828545,Low,93.13055555555556,7,1364.09,72,1,0,Monitor
13107,0,0.22817178,Low,153.01527777777778,6,4288.29,113,1,1,Monitor
14286,0,0.22720279,Low,62.19027777777778,5,5901.09,218,1,1,Monitor
14499,0,0.22680049,Low,98.03819444444444,5,1416.22,119,1,0,Monitor
15799,0,0.22660656,Low,4.8902777777777775,3,1018.44,91,1,0,Monitor
16200,0,0.22652315,Low,202.0368055555556,10,4539.23,241,1,1,Monitor
13799,0,0.22595024,Low,113.93888888888888,8,2456.41,52,1,1,Monitor
13838,0,0.2258954,Low,189.08680555555557,7,1245.91,242,1,0,Monitor
15855,0,0.22581291,Low,3.111805555555556,5,815.1700000000001,64,1,0,Monitor
14175,0,0.22578986,Low,149.01944444444445,6,4779.16,136,1,1,Monitor
17114,0,0.22526461,Low,27.94097222222222,4,444.44,59,1,0,Monitor
16668,0,0.22517061,Low,2.042361111111111,10,752.4399999999999,27,1,0,Monitor
16950,0,0.22487451,Low,186.89583333333331,8,2535.21,84,1,1,Monitor
15365,0,0.22459757,Low,134.9875,7,2451.42,87,1,1,Monitor
13329,0,0.22408006,Low,186.11041666666668,7,4323.97,60,1,1,Monitor
18202,1,0.22405389,Low,19.02638888888889,3,1396.99,55,1,0,Monitor
17894,0,0.22405384,Low,104.9173611111111,16,2052.62,187,1,1,Monitor
13611,0,0.22337988,Low,179.09652777777777,8,2446.6800000000003,131,1,1,Monitor
12876,0,0.22310688,Low,15.969444444444443,3,2590.2000000000003,92,1,1,Monitor
15201,0,0.22305301,Low,23.86180555555556,4,1208.68,36,1,0,Monitor
16825,0,0.22301999,Low,5.129166666666666,4,1370.41,35,1,0,Monitor
13748,0,0.22232951,Low,51.93055555555556,7,1696.95,32,1,0,Monitor
12758,0,0.22228543,Low,96.03125,6,8681.84,168,1,1,Monitor
13680,0,0.2220935,Low,157.02708333333334,10,10092.14,280,1,1,Monitor
15967,0,0.22198878,Low,138.03680555555556,11,2730.22,290,1,1,Monitor
17252,0,0.2214336,Low,5.839583333333334,1,337.01,85,0,0,Monitor
14934,0,0.22141796,Low,102.04305555555555,4,2441.4,89,1,1,Monitor
17213,0,0.22110312,Low,135.9465277777778,9,3025.12,91,1,1,Monitor
14502,0,0.22107956,Low,54.019444444444446,6,1059.94,176,1,0,Monitor
15680,0,0.22095901,Low,185.92152777777775,8,3173.9,128,1,1,Monitor
15609,1,0.22089045,Low,3.9930555555555554,1,298.48,16,0,0,Monitor
13811,1,0.22024688,Low,3.1222222222222222,3,814.5,7,1,0,Monitor
12484,0,0.21942414,Low,155.94861111111112,7,2965.45,183,1,1,Monitor
16010,1,0.21884216,Low,65.10833333333333,11,1694.86,122,1,0,Monitor
14583,0,0.21848552,Low,5.002083333333333,5,948.94,216,1,0,Monitor
17937,0,0.21794376,Low,77.10694444444445,4,3327.48,19,1,1,Monitor
15777,1,0.21766055,Low,60.83819444444445,7,1762.61,29,1,0,Monitor
17029,0,0.21765766,Low,56.078472222222224,6,1779.3,19,1,0,Monitor
12753,0,0.21750286,Low,67.95416666666667,4,12940.51,87,1,1,Monitor
16809,0,0.21745984,Low,27.997916666666665,6,1155.82,94,1,0,Monitor
18241,0,0.21588232,Low,37.144444444444446,5,1279.73,66,1,0,Monitor
12849,0,0.21508333,Low,88.01666666666667,5,2701.03,110,1,1,Monitor
12517,0,0.2147184,Low,9.900694444444444,1,749.7,125,0,0,Monitor
17293,0,0.21448697,Low,127.87222222222222,10,2365.92,91,1,1,Monitor
17828,0,0.21447589,Low,4.179861111111111,1,833.16,44,0,0,Monitor
13131,0,0.21429428,Low,7.080555555555556,5,2565.37,98,1,1,Monitor
17348,0,0.21409114,Low,117.08402777777778,5,1445.84,206,1,0,Monitor
17164,0,0.21401493,Low,32.140277777777776,2,943.22,49,1,0,Monitor
18073,0,0.21387295,Low,4.906944444444444,3,504.24,6,1,0,Monitor
17268,0,0.21366775,Low,63.10694444444445,9,1246.73,24,1,0,Monitor
13650,0,0.21295881,Low,26.938194444444445,6,2197.18,84,1,1,Monitor
17188,0,0.21276662,Low,135.0013888888889,9,3543.14,106,1,1,Monitor
12854,0,0.21264453,Low,60.93958333333333,6,2465.09,166,1,1,Monitor
16571,0,0.21223444,Low,101.13125,8,3263.73,118,1,1,Monitor
18009,1,0.21178928,Low,54.96805555555556,8,2144.23,145,1,1,Monitor
12406,0,0.21152322,Low,3.1020833333333333,4,4596.31,81,1,1,Monitor
12710,0,0.2113316,Low,20.947916666666668,1,718.96,44,0,0,Monitor
17526,0,0.21131575,Low,110.15277777777776,11,3616.14,61,1,1,Monitor
12348,0,0.2113083,Low,68.08541666666666,4,1709.4,25,1,0,Monitor
15665,0,0.21100949,Low,62.90347222222222,4,3221.28,156,1,1,Monitor
14905,0,0.2109304,Low,53.08472222222223,7,1663.79,43,1,0,Monitor
14421,0,0.21085513,Low,31.084027777777777,5,2111.44,67,1,1,Monitor
16369,0,0.21084851,Low,16.132638888888888,5,1465.6,42,1,0,Monitor
15452,0,0.21068087,Low,83.8951388888889,4,1493.63,148,1,0,Monitor
15950,0,0.21066907,Low,179.0375,7,5805.02,194,1,1,Monitor
12625,1,0.21049008,Low,31.122222222222224,4,5164.88,144,1,1,Monitor
13848,0,0.20936784,Low,117.10625,7,2695.0,3,1,1,Monitor
15756,0,0.20936365,Low,32.9375,2,244.17,83,1,0,Monitor
15648,1,0.20840856,Low,23.872916666666665,2,639.5,23,1,0,Monitor
13941,0,0.2082744,Low,117.02638888888887,12,7033.18,36,1,1,Monitor
13539,0,0.20768797,Low,59.96180555555556,6,1253.67,58,1,0,Monitor
18221,0,0.20709655,Low,4.050694444444445,3,920.34,43,1,0,Monitor
15532,0,0.20704672,Low,177.83680555555554,7,2527.92,297,1,1,Monitor
17966,0,0.20694149,Low,4.082638888888889,7,1148.99,39,1,0,Monitor
12598,0,0.20676062,Low,40.11180555555556,6,2796.75,97,1,1,Monitor
14132,0,0.20670025,Low,3.031944444444445,1,306.86,24,0,0,Monitor
16184,0,0.20660253,Low,1.9520833333333332,2,447.89,13,1,0,Monitor
13632,0,0.20626646,Low,53.045138888888886,5,2137.57,110,1,1,Monitor
16202,1,0.20625277,Low,180.08819444444444,9,2501.99,105,1,1,Monitor
12939,0,0.20614025,Low,92.83819444444444,15,20911.32,24,1,1,Monitor
13240,0,0.20601535,Low,76.88680555555555,6,1254.55,147,1,0,Monitor
16549,0,0.20598987,Low,153.94930555555555,25,8866.39,647,1,1,Monitor
18204,0,0.20503521,Low,11.891666666666667,1,540.98,84,0,0,Monitor
13750,0,0.20500028,Low,116.15416666666668,8,2643.7200000000003,39,1,1,Monitor
15808,1,0.20484976,Low,125.92847222222224,21,17180.25,348,1,1,Monitor
18272,0,0.20448752,Low,44.77708333333333,5,2287.94,94,1,1,Monitor
14540,0,0.20444994,Low,128.90833333333333,9,2952.88,149,1,1,Monitor
16717,0,0.20416847,Low,185.8347222222222,9,3127.85,141,1,1,Monitor
14930,0,0.20411593,Low,93.92222222222222,4,3977.9,166,1,1,Monitor
16918,0,0.20395094,Low,136.80069444444445,11,2413.5,235,1,1,Monitor
13192,0,0.20336081,Low,24.91180555555556,5,2110.96,113,1,1,Monitor
15381,1,0.20329136,Low,33.03819444444444,5,1890.57,20,1,0,Monitor
17190,0,0.20325857,Low,26.88958333333333,6,1476.83,144,1,0,Monitor
13239,1,0.20222741,Low,81.10069444444444,5,1594.69,87,1,0,Monitor
13168,0,0.20180097,Low,18.954166666666666,4,1494.2,119,1,0,Monitor
17884,0,0.20178773,Low,131.07083333333333,19,2593.94,287,1,1,Monitor
12516,0,0.20162962,Low,0.0506944444444444,3,1919.76,42,1,0,Monitor
12539,0,0.20128286,Low,81.86805555555556,6,10164.09,247,1,1,Monitor
16756,1,0.20122238,Low,34.136805555555554,7,1312.37,64,1,0,Monitor
16996,0,0.20112418,Low,64.99583333333334,7,1367.5300000000002,30,1,0,Monitor
12510,0,0.20074902,Low,144.94861111111112,8,4876.5,94,1,1,Monitor
17602,0,0.2005162,Low,143.85486111111112,9,3067.06,270,1,1,Monitor
16395,0,0.19997352,Low,143.08819444444444,11,2486.91,354,1,1,Monitor
12422,0,0.19995241,Low,144.15069444444444,15,4666.74,113,1,1,Monitor
12913,0,0.19986467,Low,102.08402777777778,11,4666.0,31,1,1,Monitor
15449,0,0.19985344,Low,4.838888888888889,2,647.7,30,1,0,Monitor
12433,0,0.19978942,Low,185.83402777777775,5,7205.39,163,1,1,Monitor
17262,0,0.19925919,Low,46.86944444444445,10,2190.76,10,1,1,Monitor
13564,0,0.19914731,Low,173.83333333333334,36,15948.33,484,1,1,Monitor
14299,0,0.1991273,Low,137.92083333333332,22,11670.57,99,1,1,Monitor
16225,0,0.1985107,Low,96.95555555555556,12,2179.6,149,1,1,Monitor
15032,1,0.19795379,Low,75.90763888888888,8,11010.05,39,1,1,Monitor
14232,0,0.19771588,Low,6.151388888888889,2,1003.97,52,1,0,Monitor
15238,0,0.19732766,Low,3.8680555555555554,1,300.14,14,0,0,Monitor
15433,1,0.19728598,Low,33.08680555555556,2,533.3,40,1,0,Monitor
17227,0,0.19522922,Low,76.11597222222223,8,1305.76,47,1,0,Monitor
17083,0,0.19479187,Low,115.04444444444444,8,3640.03,29,1,1,Monitor
15704,0,0.19450332,Low,6.948611111111111,4,2948.36,110,1,1,Monitor
17867,0,0.19392702,Low,22.87361111111111,11,1028.23,63,1,0,Monitor
12623,1,0.19384362,Low,95.95833333333331,7,3747.84,112,1,1,Monitor
12759,0,0.1937374,Low,95.19513888888888,6,3934.1,161,1,1,Monitor
15132,0,0.19359882,Low,19.164583333333333,2,489.87,24,1,0,Monitor
16092,0,0.19350283,Low,16.88888888888889,5,1363.81,55,1,0,Monitor
16940,0,0.19309124,Low,109.01597222222222,6,4135.46,249,1,1,Monitor
16654,0,0.19300468,Low,6.925,7,1420.05,61,1,0,Monitor
17702,0,0.19238575,Low,25.852083333333333,3,1759.47,96,1,0,Monitor
16221,0,0.19200511,Low,95.0826388888889,8,1474.43,117,1,0,Monitor
17179,0,0.19190751,Low,51.84236111111111,5,1283.78,69,1,0,Monitor
14621,0,0.19174679,Low,6.989583333333333,6,1848.52,88,1,0,Monitor
13643,0,0.19166641,Low,5.048611111111111,8,1725.23,59,1,0,Monitor
17827,0,0.19158274,Low,61.829166666666666,5,1969.31,191,1,1,Monitor
14006,0,0.19123107,Low,60.85625,6,1896.57,53,1,0,Monitor
17463,0,0.19080818,Low,53.013888888888886,4,1585.11,169,1,0,Monitor
12684,0,0.19054013,Low,16.815277777777776,3,917.1,32,1,0,Monitor
16306,1,0.19044124,Low,33.02638888888889,7,1124.72,55,1,0,Monitor
16813,0,0.18999338,Low,11.027083333333334,2,301.66,110,1,0,Monitor
17625,0,0.18996876,Low,77.0201388888889,5,4500.53,343,1,1,Monitor
12370,0,0.18961339,Low,94.00138888888888,6,3577.28,150,1,1,Monitor
16105,1,0.18932855,Low,68.10902777777778,5,2386.19,92,1,1,Monitor
15123,0,0.18914379,Low,25.91180555555556,4,3526.33,113,1,1,Monitor
15106,0,0.18910156,Low,31.172916666666666,2,778.45,51,1,0,Monitor
16938,0,0.18893701,Low,128.13611111111112,6,4551.28,429,1,1,Monitor
13647,0,0.1884089,Low,54.12569444444444,5,1818.2,68,1,0,Monitor
18179,0,0.18822877,Low,71.97847222222222,6,1857.54,70,1,0,Monitor
17921,0,0.18813251,Low,85.9798611111111,7,1852.2,172,1,0,Monitor
15024,0,0.18788208,Low,116.03333333333332,9,2603.55,124,1,1,Monitor
15456,1,0.18754752,Low,102.9576388888889,10,2091.52,128,1,1,Monitor
13908,0,0.1875155,Low,34.10138888888889,2,831.11,49,1,0,Monitor
14655,0,0.18750714,Low,41.91041666666667,4,2756.84,55,1,1,Monitor
13208,0,0.18690199,Low,26.01736111111111,6,1452.61,162,1,0,Monitor
17744,0,0.1863874,Low,70.00277777777778,5,1615.7,63,1,0,Monitor
16807,0,0.18554714,Low,35.05277777777778,5,1654.12,94,1,0,Monitor
17398,0,0.18515974,Low,30.00625,2,528.45,26,1,0,Monitor
16531,0,0.18462016,Low,113.93680555555557,7,1538.57,80,1,0,Monitor
12823,0,0.18449982,Low,74.09305555555555,16,5736.5,1,1,1,Monitor
17002,0,0.18401802,Low,35.06180555555556,6,2071.34,48,1,1,Monitor
15443,0,0.18396586,Low,139.97569444444446,8,2338.35,249,1,1,Monitor
16065,1,0.18379599,Low,184.9909722222222,8,1992.13,214,1,1,Monitor
13662,0,0.18363085,Low,31.977083333333333,10,1868.79,109,1,0,Monitor
17175,0,0.1834861,Low,0.0291666666666666,2,821.7,30,1,0,Monitor
13649,1,0.18340984,Low,76.04097222222222,6,1453.68,97,1,0,Monitor
13357,1,0.18336582,Low,76.95416666666667,5,3805.51,284,1,1,Monitor
17593,0,0.1832113,Low,172.09791666666666,7,4831.36,163,1,1,Monitor
16175,0,0.18307933,Low,24.100694444444443,5,1265.83,45,1,0,Monitor
14682,1,0.18307795,Low,7.026388888888889,6,1514.81,79,1,0,Monitor
15797,0,0.18290365,Low,33.84166666666667,5,2453.88,11,1,1,Monitor
17929,0,0.18274507,Low,74.01041666666667,10,2674.1,5,1,1,Monitor
13174,0,0.18170467,Low,135.88472222222222,11,7286.6,564,1,1,Monitor
14044,0,0.18162459,Low,129.04930555555555,7,2601.72,465,1,1,Monitor
15199,0,0.1812273,Low,55.00347222222222,8,2510.85,17,1,1,Monitor
17015,0,0.18116996,Low,4.979861111111111,1,520.55,116,0,0,Monitor
15971,0,0.1811509,Low,61.96527777777778,10,2789.13,9,1,1,Monitor
12502,0,0.1810995,Low,37.18819444444444,3,1842.65,61,1,0,Monitor
14152,0,0.18099633,Low,53.87777777777778,6,1690.56,90,1,0,Monitor
13707,1,0.18087825,Low,86.78263888888888,5,3365.86,142,1,1,Monitor
16308,0,0.18045641,Low,36.99097222222223,5,3520.0,1,1,1,Monitor
12494,0,0.18035139,Low,15.959027777777775,6,1284.81,54,1,0,Monitor
12997,0,0.18020368,Low,55.99166666666667,6,1492.49,52,1,0,Monitor
13093,1,0.18019567,Low,95.025,55,54144.25,199,1,1,Monitor
17426,0,0.18004966,Low,101.84444444444443,8,4234.39,151,1,1,Monitor
16128,0,0.17999825,Low,102.0201388888889,7,2309.13,102,1,1,Monitor
16320,0,0.17940494,Low,32.888194444444444,5,5443.21,184,1,1,Monitor
14472,0,0.17918693,Low,7.004166666666666,6,1723.26,158,1,0,Monitor
13856,0,0.17911966,Low,3.170138888888889,10,972.53,31,1,0,Monitor
15845,0,0.17836942,Low,30.159027777777776,6,2251.67,77,1,1,Monitor
15861,0,0.17829034,Low,86.68888888888888,6,1938.52,266,1,0,Monitor
14233,0,0.17803055,Low,31.08680555555556,6,2400.65,30,1,1,Monitor
16230,1,0.17793612,Low,9.113888888888887,2,542.03,32,1,0,Monitor
15489,0,0.17790347,Low,30.997222222222224,6,1633.59,66,1,0,Monitor
13655,0,0.17770989,Low,61.12291666666667,5,1731.19,73,1,0,Monitor
14684,0,0.17631833,Low,34.99444444444445,3,721.96,195,1,0,Monitor
18173,0,0.17579232,Low,18.93402777777778,4,2318.36,31,1,1,Monitor
18242,0,0.17496479,Low,15.936111111111112,6,2066.8,68,1,1,Monitor
14004,0,0.17493212,Low,108.14027777777778,5,2575.83,69,1,1,Monitor
13562,0,0.17481251,Low,65.00555555555556,6,3642.12,72,1,1,Monitor
15737,0,0.17449677,Low,5.852083333333334,4,712.73,39,1,0,Monitor
